Match Id,Transcript,Toxicity,Toxicity Ranking
7595288008,"player_slot 131: обосрался?
player_slot 0: не, за руну рп вполне неплохой размен
player_slot 131: четам братик
player_slot 0: СНАЙПЕР СОСЕТ ХУЙ АЗАЗАЗ
player_slot 131: боже
player_slot 131: дура ебаная
player_slot 131: на мать свою кидай
player_slot 2: один долбаеб витчблейд берет
player_slot 2: другой сон качает на 25 минуте
player_slot 2: в хауе просто
player_slot 128: ?
player_slot 2: чел без аганима на 26 минуте..
player_slot 2: а еще надо отойти покурить ,когда старт игры идет
player_slot 2: чтобы афк на базе постоять
player_slot 2: уебище
player_slot 131: было бы жаль
player_slot 128: сам такой
player_slot 131: если бы не было похуй
",Extreme Toxicity,5
7595287806,"player_slot 3: 你们大哥了
player_slot 128: 我不到啊
player_slot 4: 你们行不行。。。
player_slot 3: 你们对
player_slot 3: 太没素质
player_slot 3: 你们太慢了
player_slot 128: 我不到啊 
player_slot 3: 等了两份分钟了
player_slot 3: gg
",Mild Toxicity,3
7595287514,"player_slot 132: level 500 dive
",No Toxicity,1
7595287504,,Undetermined,0
7595287011,"player_slot 131: gg
player_slot 132: 无聊了点啊火女
player_slot 4: 可以退了
player_slot 4: 不算逃跑
player_slot 4: 都别开
",Undetermined,0
7595287008,"player_slot 131: ...
player_slot 131: XD
player_slot 131: xd
player_slot 4: very funny bro
player_slot 4: hope u enjoyed top lane
player_slot 131: yep
player_slot 130: XD
player_slot 128: ggwp
player_slot 131: YIYI
",No Toxicity,1
7595286218,"player_slot 128: Herald combo
player_slot 0: gg
",No Toxicity,1
7595286215,"player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: xd
player_slot 131: esa basura d e shaman
player_slot 0: xd
player_slot 2: gg ez
player_slot 129: te fedea mi undiyung
player_slot 129: gg iz
player_slot 129: but archon 5
player_slot 2: son bajos xd
player_slot 130: le saco muerto y el animal saca slardar off ps
player_slot 130: basura hdp
player_slot 4: palta que te gane un arconte 5
player_slot 0: xd
player_slot 2: son divino
player_slot 2: perdon
player_slot 132: Q PAR DE MRD ESE SALRDAR Y SNIPER
player_slot 132: Q ASCO
",Moderate Toxicity,4
7595285814,"player_slot 129: keep the score clean 
player_slot 129: hahaha
player_slot 129: 0-23 haha
player_slot 131: 0-30
player_slot 129: hahaha
player_slot 130: lol
player_slot 130: robot?
player_slot 129: hahah
player_slot 132: BOT
",No Toxicity,1
7595285116,"player_slot 128: piedra de plaga que bacan
player_slot 132: Sxd
player_slot 130: ROMPAN
player_slot 130: Q ESPERAN
player_slot 130: MI NSNIPER CON MADNES LOS VA DETENER
player_slot 4: XD
player_slot 130: MEDIO
player_slot 130: ALTOQ
player_slot 128: sniper bruto 
player_slot 130: NO MEGAS XDDDDDDDD
player_slot 128: ACABA MEDIO QUE CHUCHA SACAS MEGAS
player_slot 130: COMO UN SF KCHARA A UN SNIPER
player_slot 130: ESE DK CACA
player_slot 3: Epacio creado
player_slot 130: RS SE VA AHCER XD
player_slot 0: ob vio
player_slot 2: hay 
player_slot 2: xq  tanta la agresividad
player_slot 1: deja acabar oe
player_slot 130: xd
player_slot 130: xd
player_slot 130: xd
player_slot 4: XD
player_slot 2: xD
player_slot 130: ya veo como un sf le gan aun sniper
player_slot 2: VEN HIJO
player_slot 2: HIJO 
player_slot 128: XD
player_slot 130: me reportan al boliviano
player_slot 2: Xd
",Mild Toxicity,3
7595284508,"player_slot 3: GG
",No Toxicity,1
7595283705,"player_slot 131: кд чд
player_slot 131: кд чд
player_slot 131: Здорово парни кдчд
player_slot 2: я драчу 
",Low Toxicity,2
7595282912,"player_slot 129: Qeasco 
player_slot 0:  no hc
player_slot 131: ez
player_slot 129: gg kks
player_slot 0: q mrd de hc y mid
player_slot 129: comend
",Mild Toxicity,3
7595282618,"player_slot 130: ala mrd
player_slot 130: cuando juego void ni un pto bash
player_slot 130: pera esa mrd a cada rato le sale
player_slot 1: XD
player_slot 131: K TAL MI SHAKER MID
player_slot 131: KIEN LO ABUSO
player_slot 131: LO DEJO EMO POR
player_slot 131: LE HICIERON VER SU REALIDAD AL SHAKER XD
player_slot 2: no sé
player_slot 132: REVIVIO
player_slot 132: MI PAPELITO
player_slot 132: ESE REGALA QLO DE CENTAURO
player_slot 130: q tal mi shaker
player_slot 130: que saca primer item cetro
player_slot 2: chistosos
player_slot 2: mañana me matas gordo
player_slot 4: sinhc
player_slot 2: gordo gil
player_slot 130: primer item cetro
player_slot 130: retrasdao de mrd
player_slot 2: xdd
player_slot 2: comend
player_slot 2: please
",Mild Toxicity,3
7595282211,"player_slot 4: дура
player_slot 4: рыжая
player_slot 4: дура тупая
player_slot 4: марси а че
player_slot 4: двигаться не можешщ что ле
player_slot 4: тупая дура
player_slot 2: лохи
player_slot 3: +
",Moderate Toxicity,4
7595282100,"player_slot 132: lol
player_slot 0: end bro
player_slot 0: report this dog pos 5 axe
player_slot 0: thank
player_slot 3: 0-12 :)
player_slot 0: pos 5 axe
player_slot 3: Zero duel win and zero score :) wtih 12 deaths :)
player_slot 0: nice no mom axed
player_slot 129: qop 0 ganking right?
player_slot 0: axe no family bro 
player_slot 0: his family all died
player_slot 3: 0-13
player_slot 132: duel bto
player_slot 3: let lc have 1 duel win and 1 score he has 0-14 :)
player_slot 3: hahahahahHAHAHAHAHA
player_slot 3: 0-14
player_slot 129: u noob bro 
player_slot 129: stfu 
player_slot 131: bonus stage every rpg game ..
player_slot 129: tped?
player_slot 3: 0-15 :)
player_slot 3: 0-15
player_slot 130: xd
player_slot 129: and mid qop 
player_slot 129: 0 gank 
player_slot 3: dnt END PLS LET LC ATLEAST 1
player_slot 129: 2 11 stfu
player_slot 3: HE HAS NO DUEL WIN FEED TO TOP :"")
player_slot 0: report this dog axe bro 
player_slot 0: pos 5 axe
player_slot 129: see
player_slot 129: he go duewl
player_slot 129: nobb axe
player_slot 129: report
player_slot 128: wild
player_slot 129: talk too much
player_slot 132: ??
player_slot 3: THEY SAID THEY REPORT ME IF U HAVE WIN 1 DUEL OR SCORE ATLEAST 1 :"")
player_slot 129: stfu 
player_slot 129: noob pos5 
player_slot 129: reported
player_slot 129: throiwer
player_slot 3: HAHAHA LC 
player_slot 129: ez axe ever
player_slot 128: 0-16
player_slot 132: got 1 
player_slot 132: hahah
player_slot 128: hahah
player_slot 3: 0-16
",Extreme Toxicity,5
7595280918,"player_slot 0: УРОД
player_slot 0: НА МЕДВЕДЕ
player_slot 0: я ТВОБ МАТЬ
player_slot 0: ЕБАЛ
player_slot 130: idy na HUY
",Extreme Toxicity,5
7595280705,"player_slot 3: kaya pa
player_slot 0: hahah
player_slot 0: gg
player_slot 2: gg wp
player_slot 132: gg
player_slot 132: rep veno
player_slot 4: Ez
",No Toxicity,1
7595280510,,Undetermined,0
7595280507,"player_slot 2: GG
player_slot 130: XD
player_slot 2: XD
player_slot 3: Xdd
player_slot 4: xd
player_slot 3: Dx
player_slot 2: TY
player_slot 2: EL PRIMARIO SE CONVIRTIO EN off
player_slot 3: Xddddddd
player_slot 3: habla bonito
player_slot 2: EL APOYO SE CONVIRTIO EN OFF
player_slot 3: Xdddddddddddddddddd
player_slot 3: oe pa eso tanto lo cuidan
player_slot 3: digo o
player_slot 3: ven pa aca mrd
player_slot 3: todo el dota
player_slot 3: jods jds
player_slot 3: baboso
player_slot 4: asi q muy jodido en mid no sf ?
player_slot 3: xddd
",Low Toxicity,2
7510778310,"player_slot 4: мусор ёбаный
player_slot 4: 2х8 всю ИГРУ вы такие ЖЕПИДОРЫ как и 3 моих ХУЕСОСА ЛС ебаные
player_slot 132: изи
",Extreme Toxicity,5
7510775218,"player_slot 132: ливни
player_slot 132: психи
player_slot 132: ))
player_slot 129: знаете что он сказал перед тем как сдохнуть 
player_slot 129: я ГОТОВ
player_slot 129: а вот к чему он не сказал 
player_slot 1: Не спиздле
player_slot 3: научишь на ам
",Mild Toxicity,3
7510774619,"player_slot 129: репорт сф
player_slot 129: ебать вы 4х5 проебать умудрились
",Moderate Toxicity,4
7595397117,"player_slot 132: XD
player_slot 129: гг
player_slot 1: rr
",No Toxicity,1
7595396517,"player_slot 3: NEC畜 生啊
",Moderate Toxicity,4
7595396118,"player_slot 130: soy de cayma hagan sus preguntas
player_slot 130: XD
player_slot 0: ve a jugar
player_slot 0: con ellos 
player_slot 0: slardar
player_slot 0: porq pierdes tiempo
player_slot 0: Estos 
player_slot 0: mojones
player_slot 0: porn eso 
player_slot 0: son 3k
player_slot 128: Y TU ?
player_slot 130: CAca
player_slot 0: tu ward
player_slot 0: te ayuda
player_slot 0: manco
player_slot 0: Demrd
player_slot 130: ward?
player_slot 0: el ward qse 
player_slot 0: cayo
player_slot 0: serrano 
player_slot 0: Demrd
player_slot 130: 3k apestoso
player_slot 0: sere 3k para no darme cuenta
player_slot 0: q tenias qward
player_slot 0: basura 3k
player_slot 132: QUE FUE CON MI 3K
player_slot 128: si ellos son 3k
player_slot 0: ?
player_slot 128: qu eres
player_slot 128: pa
player_slot 0: quien esta jugando
player_slot 128: maso menos
player_slot 0: tu nomas
player_slot 0: estas
player_slot 0: q juegas
player_slot 128: CONCHADTUMADRE
player_slot 128: ERES 3K
player_slot 128: TAMBIEN
player_slot 128: MOJON
player_slot 0: si
player_slot 128: OK BAIS CACA
player_slot 131: eZ MRD
player_slot 0: Yaya
player_slot 130: Xd
player_slot 128: NO SIRVES
player_slot 0: gozu
player_slot 128: NI PA FARMEAR
player_slot 131: PURO
player_slot 128: sERRANO
player_slot 131: PIPIPI
player_slot 131: ESA PA
",Moderate Toxicity,4
7595395513,"player_slot 0: xd
player_slot 0: hay algún leder aka?
player_slot 132: Xd
player_slot 0: xddd
player_slot 132: Xdd
player_slot 132: xdddddddddd
player_slot 0: xdd
player_slot 0: Xd
player_slot 1: d
",No Toxicity,1
7595395219,"player_slot 132: Bristleback in 2024 lawlz
player_slot 1: clowns
player_slot 132: sure
player_slot 131: ggwp
player_slot 3: first time ember
player_slot 1: first time chrono
player_slot 132: first time i see a Big Hooker IN the hOuse
player_slot 1: ayo
player_slot 3: gg
player_slot 1: XD
player_slot 129: mb viper wold have worked 
player_slot 4: gg
",Low Toxicity,2
7595395215,"player_slot 129: END MID
player_slot 0: LOL
player_slot 0: LOL
player_slot 0: |GG
player_slot 0: SVEN RADIANCE? LOL
player_slot 0: EZ game
",Low Toxicity,2
7595395006,"player_slot 130: xd
player_slot 130: xd
player_slot 129: XD
player_slot 0: xd
player_slot 0: aegis target
player_slot 129: XD
player_slot 128: eZ
player_slot 128: SVEN MID
player_slot 2: ggs!
player_slot 128: HAHAHA
player_slot 130: xd
player_slot 128: COMEBACK
player_slot 128: sVEN
player_slot 130: pudge defiende
player_slot 128: HAHA
player_slot 130: xd
player_slot 132: ez
player_slot 128: EZ EZ
player_slot 130: xd
player_slot 132: void
",No Toxicity,1
7595394817,"player_slot 131: &
player_slot 131: ?
player_slot 129: алхимик че с вартовска?
player_slot 3: он с шивой второй шмтокой без бкб
player_slot 3: у него все збс
player_slot 3: правда база упала
player_slot 129: ластпик войда с 4 милишниками в тиме
player_slot 129: тоже сильно было
player_slot 3: и войд с молниями апнутыми
player_slot 3: сильные ребята
player_slot 3: бить не могут правда
player_slot 3: но ничего
player_slot 131: EZ
",No Toxicity,1
7595394511,"player_slot 0: kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
player_slot 0: ggwp
player_slot 131: reporta o omni pfv
player_slot 0: pq?
player_slot 131: serio?
player_slot 0: s
player_slot 2: kkkkkk
player_slot 131: o cara feedou mid
player_slot 2: perdeu mais uma omni
player_slot 0: ue
player_slot 0: tu morreu 13
player_slot 0: ele 8
player_slot 131: o cara tinha aghanim min 10 cara
player_slot 131: q eu vou fazer
player_slot 131: so vem e me explode
player_slot 128: 5/14
player_slot 128: 2/13
player_slot 128: kkkkkkkkkkkk
player_slot 132: Asi que smurefeandono 
player_slot 132: terminen 
player_slot 130: gg pudge
player_slot 132: smurf ez el mid
player_slot 4: n´smurf n
player_slot 131: clinkz q tem pra fazer sup4?
player_slot 4: vbcs q sao muito ruins
player_slot 128: tem condicao joga esse dota hoje nao
player_slot 128: deus me livre
",Mild Toxicity,3
7595394318,"player_slot 132: 彩笔松鼠
player_slot 132: 彩笔松鼠
",Undetermined,0
7595393711,"player_slot 131: 中推
player_slot 2: 》
",No Toxicity,1
7595393207,"player_slot 3: need first blood plz feed
",Low Toxicity,2
7595393205,"player_slot 132: pos5 pudge
player_slot 4: pos 5 pudge off usar pos 4 NP
player_slot 4: sad cary PA
player_slot 132: ruin whole game pos 5 pudge
player_slot 4: frtee MMR
player_slot 132: whre is cm jakiro etc
player_slot 4: haha
",Mild Toxicity,3
7595393002,"player_slot 1: that mf is trash
player_slot 1: unpause
player_slot 131: 
player_slot 131: well said axe
player_slot 1: xd
player_slot 2: lol
player_slot 129: waut our trash
player_slot 129: please
player_slot 1: fck that guy
player_slot 129: we need our trsh
player_slot 1: just give up
player_slot 129: no
player_slot 129: we are filipino
player_slot 129: we dont give up pre
player_slot 1: lets wait
player_slot 1: u might win
player_slot 0: ahahahaha
player_slot 1: cause ur filipinos
player_slot 2: lol puck
player_slot 2: rofl
player_slot 2: 3 hit
player_slot 1: still can?
player_slot 1: ez
player_slot 131: ez bot
",Mild Toxicity,3
7595391106,,Undetermined,0
7595390406,"player_slot 129: end meber
player_slot 129: LOL
player_slot 128: gg
player_slot 131: gg
player_slot 2: zz
player_slot 129: HJAHHAA
player_slot 132: gg
player_slot 2: what about youtube man
",No Toxicity,1
7595390304,"player_slot 4: PUSSY
",Mild Toxicity,3
7595389914,"player_slot 0: salamat pre
player_slot 1: namamasyal hahaha
player_slot 2: parang mga tanga
player_slot 2: pbb audition
player_slot 0: tangaa
player_slot 3: E
player_slot 3: Z
player_slot 2: Ez mga bobo
player_slot 2: Ez noobs
player_slot 0: ez game ampota
",Moderate Toxicity,4
7595389203,"player_slot 132: ff
player_slot 3: изи
player_slot 3: лошки
player_slot 4: GG
",Low Toxicity,2
7595388913,"player_slot 0: g end
player_slot 2: bobo
player_slot 0: being dog
player_slot 129: u dog too
player_slot 0: ok
player_slot 1: am said ez mid lol
player_slot 131: bobong mga chingchong
player_slot 2: bobo kayo ni wr
player_slot 131: ulul tanga kang axe ka
player_slot 1: hahaha
player_slot 131: idiot axe dog
player_slot 128: 中推了
player_slot 128: 别文斗了
player_slot 131: fcking tsingtsong
player_slot 2: axe dog
player_slot 2: tangina mo
player_slot 131: this axe ang abbadon no brain
player_slot 131: pak this tsingtsong
player_slot 2: triangle
player_slot 2: centaur
player_slot 128: BUSHI
player_slot 128: 快他妈退了啊
player_slot 128: 中就3个猴子shou
",Extreme Toxicity,5
7595388711,"player_slot 130: ууухх
",No Toxicity,1
7595388609,"player_slot 129: 笑死了
player_slot 129: 俩呆比
",Mild Toxicity,3
7595388408,"player_slot 130: na 3k akk kupit
player_slot 130: pizdeec
player_slot 131: а нах ты купил?
player_slot 131: акк урса?
player_slot 2: обидно что такая урса выигрывает доту
player_slot 130: np
player_slot 132: +
player_slot 132: сидит еще выебывается
player_slot 132: 12 лет
player_slot 130: po4emy posle smerti ne napisal
player_slot 130: srazu
player_slot 130: obidno
player_slot 130: real
player_slot 130: obidno naverno
",Mild Toxicity,3
7595388407,"player_slot 130: pud
player_slot 3: ty mars
player_slot 3: lol that sf
player_slot 3: Walk in park?
player_slot 3: lol that sf
player_slot 2: gg
player_slot 3: taht sf bro 
player_slot 3: with veno support 
",No Toxicity,1
7595388217,"player_slot 132: mmmda
player_slot 132: 5
player_slot 132: ebal
player_slot 132: chto vi tam delaete?
player_slot 132: go 1 na 1
player_slot 129: жестко
player_slot 129: чет
player_slot 129: очень
player_slot 129: ливну
",Mild Toxicity,3
7595388119,"player_slot 130: закончите боже
player_slot 4: ?
player_slot 2: lol
",No Toxicity,1
7595388117,"player_slot 1: G
player_slot 1: 什么牛马245
player_slot 0: 0作用的3好诶好意思狗叫
player_slot 0: 被你打爆了 所以你就一个点金
player_slot 129: 天之上没了
player_slot 0: 确实 在尼玛床上挂机会少死一点
player_slot 132: 小黑对线穷啊
player_slot 132: 起不来
player_slot 1: 你不看看245都是什么牛马
player_slot 1: 我上路7分钟34反补  虚空都爆了
player_slot 1: 不知道跟我打
player_slot 1: 中路一个火卡刷钱 2保镖
player_slot 132: 不是他不跟你打
player_slot 0: 你是用尼玛的爆的吧
player_slot 132: 是我们打下路
player_slot 1: 中路也是自然爆
player_slot 4: 别说了 好起来了
player_slot 1: 打下路不会放是吧  放个一塔就行了
player_slot 4: 绿了
player_slot 1: 我只想野区挂机  你们推不推都随意
player_slot 0: 好好和尼玛床上呆着吧  蠢狗
player_slot 1: 话说这个5号位蠢狗是怎么打的  躲后面扔1技能？
player_slot 1: 主1的蠢狗老子第一次见
player_slot 1: 还出个陨星锤  锤他马的B
player_slot 1: 下路塔都是满血
player_slot 0: 没办法 尼玛不值钱 刚卖了几次才凑到的陨星锤
player_slot 132: 还够不够我
",Moderate Toxicity,4
7595387500,"player_slot 129: кайфу
player_slot 129: й
player_slot 129: жопонюх
player_slot 131: реген)
player_slot 4: )
player_slot 131: заебал ты
player_slot 131: скучный такой
player_slot 131: что аж так стоять приходится
player_slot 131: ну и иди нах
player_slot 128: вы ебанутые?
player_slot 128: вам че надо
player_slot 129: магнус прочитан
player_slot 131: снова тут все
player_slot 129: ало
player_slot 129: команда уебков
player_slot 129: )())
player_slot 129: 2 радика
player_slot 129: енигма 5ка которая с леса не выходит
player_slot 129: ахах
player_slot 129: ХАХАХАХАХАХАХА
player_slot 129: репорт
player_slot 129: пожалкйста
player_slot 129: этому додику
",Extreme Toxicity,5
7595387404,"player_slot 0: ahahaha
player_slot 132: gg
",No Toxicity,1
7595386800,"player_slot 3: gl hf
player_slot 130: fk off dude
player_slot 1: ?
player_slot 3: gl hf
player_slot 3: gg
player_slot 3: ez mid
player_slot 129: GG
",Mild Toxicity,3
7595386710,"player_slot 129: end>?
player_slot 1: end?
player_slot 1: still deff
player_slot 1: lol
player_slot 1: deff?
player_slot 129: no
player_slot 1: good
player_slot 129: my team want lose
player_slot 131: TRY TO DIE 5MAN
player_slot 3: turbo with mmr
",Low Toxicity,2
7595386706,"player_slot 0: lion
player_slot 4: call it 
player_slot 128: chinese dogs
player_slot 128: let crusader support role play mid
player_slot 128: what do u expect
player_slot 128: kkeeps pinging like dogs
player_slot 128: DOGS being DOGS
player_slot 128: for sure
player_slot 128: china 
player_slot 128: at its finest
player_slot 129: sexed
player_slot 128: criminal country 
player_slot 128: china with dog people 
player_slot 128: bat eating covid spreading 
player_slot 128: dogs
player_slot 128: scrap eaters
player_slot 4: he's onlie now 
player_slot 4: ty 
player_slot 4: in a min 
player_slot 132: 1 min？
player_slot 132: can
player_slot 4: ya 
player_slot 132: we go？
player_slot 128: we dont have all the time 
player_slot 3: why slardar no item
player_slot 4: see his status
player_slot 4: haha
player_slot 132: end
player_slot 0: GGWP
player_slot 3: gg
",Extreme Toxicity,5
7595386101,"player_slot 3: afk? 
player_slot 0: gg ez
player_slot 128: GG
player_slot 3: Ez
",Low Toxicity,2
7595385712,"player_slot 1: 基地
",Undetermined,0
7595385705,"player_slot 0: 哈哈
",No Toxicity,1
7543449201,,Undetermined,0
7543448309,"player_slot 4: XD
player_slot 2: ??
player_slot 129: Q ACABEN NO MAS
player_slot 129: ACABEN MUY MIERDA ESE MEDIO 
player_slot 4: el morph armandose como en 2019
player_slot 4: Xd
player_slot 4: ta cagado
player_slot 128: basura de gente como fedea csmre
player_slot 4: XD
player_slot 128: es basura o no ese morph
player_slot 4: si
player_slot 128: no se para q viene  sk ana rompe
player_slot 4: tengo que romper bot p
player_slot 4: pastor
player_slot 4: ;C
player_slot 129: ACABA TODO MEIDO Y RREPORTA ESE MOIERDA
player_slot 132: xd
player_slot 132: xd
player_slot 4: eres bien malo causa
player_slot 132: ciego de mrd
player_slot 4: pa armarte asi
player_slot 4: ofrenda ps
player_slot 4: tas cagado
player_slot 0: facilito
player_slot 0: como la vieja del bh
player_slot 4: gg
player_slot 4: ez mid
",Moderate Toxicity,4
7543447806,"player_slot 0: oe
player_slot 0: cansate idiota
player_slot 0: tal vez no tienes linea
player_slot 132: gege
player_slot 132: csmre
player_slot 132: jajaja
player_slot 132: como que mi stomr
player_slot 132: perdio mid
player_slot 132: xd
player_slot 132: que verguenza
player_slot 132: terminen rapido nomas
player_slot 132: xd
player_slot 132: humillado por un shaman mid
player_slot 132: que asco de gente
player_slot 0: tan gozu eres
player_slot 0: tarao
player_slot 132: ag
player_slot 3: XD
player_slot 3: XD VALIO LA PENA¿?
player_slot 132: mis dos cores tienen los mismos items
player_slot 132: no vale la pena
player_slot 3: XD
player_slot 132: xd
player_slot 132: que asco de gente csmre
player_slot 132: xd
player_slot 0: te estan violando mano
player_slot 0: llama a la policia
player_slot 132: no sirven estos cores
player_slot 132: no se como mrd juegan asi
player_slot 0: si el suport no sirve menos el core
player_slot 132: pf
player_slot 132: -
player_slot 2: sOLO DIRE QUE ESE JUGER GANA GRATIS NO MAS
player_slot 0: x2
player_slot 3: X3
player_slot 1: x4
player_slot 0: ya me canse de ganar todo el dia
player_slot 0: muy facil esta media
player_slot 132: ty
player_slot 2: hASTA BOOM SPORT DURO MAS AYER XS
player_slot 0: xdddd
player_slot 0: easy peasy
",Moderate Toxicity,4
7543446518,"player_slot 128: ныа
player_slot 128: гныа
player_slot 0: ff
player_slot 3: afk
player_slot 128: стйоте
player_slot 128: кандухочу
player_slot 128: кто нить
player_slot 128: выйидте
",No Toxicity,1
